CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits,Churn
16180,22,Male,San Francisco,Gold,26.0,232.45082725875542,Electronics,2023-03-05,Manager,3,1
16181,28,Male,Chicago,Platinum,17.0,1331.0950118457063,Home Goods,2023-07-07,Engineer,8,0
16182,46,Female,Miami,Bronze,21.0,530.1197001633395,Electronics,2023-07-17,Engineer,6,0
16183,47,Male,San Francisco,Gold,23.0,354.8644251590488,Clothing,2023-09-02,Teacher,10,0
16184,34,Male,San Francisco,Bronze,20.0,620.9214843287182,Electronics,2023-10-13,Manager,7,0
16185,38,Male,San Francisco,Silver,25.0,494.8643674985825,Electronics,2023-07-12,Doctor,6,0
16186,34,Female,New York,Bronze,22.0,321.2134890799996,Clothing,2023-07-14,Teacher,4,0
16187,29,Female,New York,Bronze,19.0,888.092280364482,Home Goods,2023-01-27,Salesperson,8,0
16188,38,Male,Chicago,Gold,18.0,227.4225944169546,Electronics,2023-06-15,Artist,6,0
16189,27,Female,Los Angeles,Gold,19.0,29.113544529870918,Home Goods,2023-01-27,Manager,4,0
16190,39,Female,Chicago,Bronze,25.0,342.1059399566915,Electronics,2023-04-08,Manager,5,0
16191,36,Male,Chicago,Silver,17.0,870.1700047399446,Home Goods,2023-03-08,Manager,9,1
16192,32,Male,Los Angeles,Silver,23.0,38.90983988755791,Home Goods,2023-10-05,Salesperson,5,0
16193,45,Female,New York,Gold,17.0,1529.7635941108938,Clothing,2023-06-14,Artist,10,0
16194,59,Female,New York,Platinum,15.0,738.0679517901514,Home Goods,2023-10-04,Doctor,7,0
16195,69,Female,Los Angeles,Gold,,463.4352736996124,Home Goods,2023-05-29,,6,0
16196,27,Male,Los Angeles,Silver,27.0,5.591743493650305,Clothing,2023-04-25,Salesperson,5,1
16197,53,Female,Miami,Bronze,17.0,841.389633094172,Electronics,2023-05-18,Engineer,4,0
16198,37,Male,Miami,Silver,18.0,1397.8210818898694,Electronics,2023-11-08,Teacher,5,0
16199,28,Female,Miami,Bronze,22.0,1450.1100954099263,Home Goods,2023-10-09,Teacher,7,1
16200,18,Female,Miami,Bronze,25.0,354.06664168302154,Clothing,2023-01-23,Doctor,3,0
16201,40,Female,New York,Bronze,16.0,44.059248126160625,Clothing,2023-03-13,Manager,4,0
16202,56,Female,San Francisco,Platinum,15.0,1367.2898094230316,Electronics,2023-03-07,Salesperson,7,1
16203,61,Female,Miami,Bronze,20.0,259.871861970161,Electronics,2023-07-25,Artist,5,1
16204,26,Male,Chicago,Gold,21.0,682.5316326226958,Home Goods,2023-03-12,Teacher,10,0
16205,29,Male,Los Angeles,Silver,24.0,186.6963906382183,Electronics,2023-01-08,Manager,3,0
16206,47,Female,Los Angeles,Platinum,12.0,326.64380299011066,Electronics,2023-11-26,Doctor,4,1
16207,46,Female,Chicago,Silver,20.0,1913.9279953745142,Clothing,2023-03-01,Teacher,8,0
16208,18,Female,Chicago,Bronze,18.0,750.5078608028308,Electronics,2023-08-21,Teacher,4,0
16209,19,Male,Miami,Platinum,23.0,1369.4791803076855,Clothing,2023-01-31,Doctor,5,0
16210,35,Male,San Francisco,Bronze,21.0,560.1714163301285,Electronics,2023-06-23,Teacher,2,0
16211,30,Male,Miami,Gold,18.0,131.51712383993024,Clothing,2023-06-10,Salesperson,2,0
16212,62,Male,Miami,Gold,22.0,1051.5929251039856,Home Goods,2023-08-24,Engineer,3,0
16213,49,Male,Los Angeles,Gold,18.0,405.40439614487195,Clothing,2023-03-23,Engineer,1,1
16214,69,Female,Los Angeles,Platinum,14.0,492.1507697351803,Home Goods,2023-08-22,Teacher,6,0
16215,53,Male,San Francisco,Platinum,20.0,1287.0385865031642,Clothing,2023-11-27,Salesperson,10,0
16216,59,Female,Miami,Bronze,26.0,44.549281784598406,Clothing,2023-01-17,Engineer,5,0
16217,28,Male,Chicago,Bronze,19.0,1038.409768768669,Electronics,2023-02-26,Artist,1,0
16218,59,Male,Miami,Bronze,13.0,144.12632510521675,Home Goods,2023-12-22,Doctor,2,1
16219,62,Female,New York,Gold,19.0,140.11570735021957,Electronics,2023-11-25,Salesperson,7,0
16220,37,Male,Los Angeles,Bronze,15.0,323.19241503365964,Clothing,2023-02-25,Engineer,3,0
16221,68,Male,San Francisco,Platinum,20.0,480.1103804015334,Home Goods,2023-01-22,Artist,3,1
16222,62,Male,Los Angeles,Platinum,17.0,220.16461082481172,Electronics,2023-09-09,Manager,2,0
16223,37,Female,Los Angeles,Platinum,20.0,443.79257824099193,Electronics,2023-03-24,Artist,4,1
16224,56,Male,Los Angeles,Gold,14.0,1501.2339542087227,Clothing,2023-07-09,Manager,7,1
16225,27,Female,Chicago,Silver,20.0,2005.8399381437223,Clothing,2023-05-10,Manager,3,0
16226,31,Male,New York,Gold,20.0,926.1898384356182,Home Goods,2023-08-29,Salesperson,3,0
16227,32,Female,New York,Platinum,22.0,915.448063413831,Electronics,2023-11-14,Doctor,7,0
16228,23,Male,Chicago,Bronze,21.0,827.5255283953622,Electronics,2023-08-05,Salesperson,6,0
16229,69,Female,San Francisco,Platinum,15.0,1659.5080561211598,Home Goods,2023-10-06,Manager,8,0
16230,63,Male,Miami,Silver,20.0,1303.4514505764305,Clothing,2023-06-23,Teacher,1,0
16231,69,Male,Los Angeles,Bronze,17.0,14.21878995383826,Electronics,2023-10-16,Salesperson,4,0
16232,67,Male,Los Angeles,Gold,20.0,662.0385990146202,Clothing,2023-09-11,Doctor,9,0
16233,37,Male,New York,Platinum,30.0,264.4586569056392,Clothing,2023-09-10,Manager,3,0
16234,61,Male,San Francisco,Bronze,21.0,251.6149468606032,Home Goods,2023-06-17,Artist,4,1
16235,51,Male,New York,Silver,16.0,62.295244791693364,Clothing,2023-04-05,Salesperson,3,1
16236,54,Male,San Francisco,Silver,14.0,1683.515962919645,Electronics,2023-03-18,Manager,5,0
16237,62,Male,Miami,Silver,27.0,370.6421263020064,Electronics,2023-03-01,Artist,3,1
16238,53,Male,Chicago,Silver,26.0,79.14789629195592,Home Goods,2023-08-20,Engineer,5,0
16239,48,Male,Chicago,Gold,22.0,844.5831775551471,Home Goods,2023-10-13,Manager,3,1
16240,18,Female,Los Angeles,Gold,16.0,28.248895487674666,Home Goods,2023-07-22,Doctor,6,0
16241,47,Male,Miami,Bronze,18.0,100.22945946979976,Home Goods,2023-09-05,Manager,3,0
16242,69,Male,Los Angeles,Gold,22.0,369.99562803409015,Electronics,2023-09-05,Artist,8,0
16243,59,Female,Chicago,Gold,20.0,360.6482275002601,Clothing,2023-12-01,Salesperson,4,0
16244,51,Female,San Francisco,Bronze,17.0,155.2001027772438,Clothing,2023-08-07,Salesperson,4,1
16245,29,Female,San Francisco,Silver,15.0,70.02013634900136,Clothing,2023-01-12,Artist,4,0
16246,67,Male,Chicago,Bronze,15.0,109.48637882469014,Electronics,2023-09-09,Salesperson,5,0
16247,60,Male,New York,Platinum,14.0,4.802291660315871,Home Goods,2023-02-04,Teacher,8,1
16248,23,Female,Miami,Silver,28.0,586.1198041380466,Clothing,2023-11-30,Doctor,5,0
16249,27,Male,Los Angeles,Platinum,15.0,2195.4279795263637,Electronics,2023-11-26,Engineer,1,0
16250,45,Female,Los Angeles,Bronze,25.0,105.26092930080902,Clothing,2023-11-17,Manager,2,0
16251,64,Female,New York,Gold,19.0,1321.3784919584264,Home Goods,2023-05-02,Engineer,4,0
16252,61,Male,Los Angeles,Gold,25.0,94.98646633730748,Clothing,2023-12-20,Salesperson,5,0
16253,33,Male,Miami,Gold,20.0,260.42833994778323,Home Goods,2023-11-18,Engineer,3,1
16254,53,Male,Chicago,Bronze,36.0,242.17842362957006,Home Goods,2023-10-14,Manager,10,0
16255,28,Female,Chicago,Silver,25.0,614.4732718838869,Electronics,2023-10-14,Engineer,9,0
16256,25,Male,New York,Silver,21.0,624.575243297978,Home Goods,2023-04-12,Manager,6,0
16257,32,Male,Miami,Gold,23.0,1813.5893902766984,Home Goods,2023-04-24,Manager,7,1
16258,34,Male,San Francisco,Silver,14.0,139.59909063355695,Home Goods,2023-10-21,Engineer,5,0
16259,53,Male,Chicago,Bronze,15.0,712.8747865547125,Electronics,2023-04-23,Salesperson,4,0
16260,28,Female,San Francisco,Silver,14.0,342.437408858413,Home Goods,2023-01-28,Manager,5,0
16261,62,Female,New York,Platinum,13.0,77.16853530346411,Home Goods,2023-06-24,Engineer,7,0
16262,24,Male,New York,Platinum,21.0,496.8009405759337,Clothing,2023-07-14,Teacher,3,0
16263,45,Female,Los Angeles,Silver,20.0,415.7831443564597,Clothing,2023-05-06,Manager,4,1
16264,67,Female,Miami,Silver,23.0,248.92470119766313,Electronics,2023-09-05,Engineer,5,1
16265,65,Female,Los Angeles,Platinum,20.0,108.3704703766401,Clothing,2023-08-22,Manager,3,0
16266,40,Female,New York,Silver,24.0,321.15752323299563,Home Goods,2023-10-07,Salesperson,6,0
16267,49,Female,Chicago,Bronze,9.0,17.753924361856956,Electronics,2023-09-28,Teacher,6,0
16268,68,Male,New York,Silver,27.0,103.19399875931803,Clothing,2023-03-24,Teacher,8,0
16269,30,Female,Miami,Bronze,15.0,149.0626041218093,Electronics,2023-07-14,Teacher,8,0
16270,52,Female,Chicago,Silver,20.0,474.78045342327016,Home Goods,2023-02-01,Teacher,3,1
16271,42,Female,New York,Silver,20.0,201.39723361035266,Electronics,2023-04-14,Doctor,5,0
16272,67,Male,Chicago,Gold,28.0,2883.0136390124567,Home Goods,2023-01-11,Salesperson,4,0
16273,60,Female,San Francisco,Bronze,13.0,335.5764870891527,Home Goods,2023-11-14,Doctor,5,1
16274,32,Male,Los Angeles,Silver,19.0,1101.939647579302,Clothing,2023-02-23,Engineer,3,1
16275,66,Male,Chicago,Silver,12.0,977.3398681564815,Home Goods,2023-07-02,Doctor,2,0
16276,34,Female,New York,Bronze,18.0,375.82954149900314,Electronics,2023-08-28,Engineer,6,1
16277,64,Male,New York,Bronze,22.0,187.12980218133902,Electronics,2023-06-27,Teacher,6,1
16278,67,Female,Miami,Silver,29.0,1027.6990085650714,Home Goods,2023-08-24,Manager,7,1
16279,38,Male,Miami,Silver,27.0,1452.72719995795,Clothing,2023-11-17,Salesperson,1,1
16280,43,Female,Chicago,Gold,20.0,442.0602587298004,Clothing,2023-05-03,Manager,4,0
16281,34,Female,New York,Bronze,12.0,777.1177985841579,Clothing,2023-01-11,Manager,7,0
16282,68,Female,New York,Bronze,19.0,4.171041157512295,Clothing,2023-03-18,Salesperson,6,0
16283,56,Female,San Francisco,Bronze,20.0,901.319326759994,Clothing,2023-04-08,Teacher,3,0
16284,64,Female,Chicago,Bronze,25.0,30.38775554823169,Clothing,2023-11-05,Artist,2,0
16285,18,Male,San Francisco,Bronze,24.0,21.31264686944628,Home Goods,2023-10-30,Artist,7,0
16286,67,Male,Chicago,Bronze,27.0,771.4950684836964,Clothing,2023-03-25,Salesperson,2,1
16287,39,Male,Miami,Bronze,30.0,81.24197071031548,Clothing,2023-06-24,Doctor,5,0
16288,58,Male,San Francisco,Silver,21.0,29.109361459459826,Home Goods,2023-05-30,Teacher,4,1
16289,46,Female,Miami,Gold,15.0,654.6745287866592,Clothing,2023-09-02,Engineer,4,0
16290,23,Female,Miami,Silver,24.0,210.7732507331002,Electronics,2023-11-27,Engineer,4,0
16291,50,Female,New York,Gold,28.0,210.8407571401919,Home Goods,2023-07-14,Artist,4,0
16292,30,Male,San Francisco,Bronze,19.0,108.33477984139024,Home Goods,2023-10-20,Manager,0,0
16293,46,Male,San Francisco,Bronze,15.0,869.77623640988,Electronics,2023-01-27,Teacher,4,0
16294,28,Male,New York,Gold,27.0,161.3593034877875,Home Goods,2023-06-19,Doctor,1,0
16295,28,Female,Miami,Bronze,27.0,162.43480264131392,Home Goods,2024-01-03,Manager,2,0
16296,44,Male,San Francisco,Silver,33.0,162.40148805471097,Electronics,2023-02-11,Engineer,3,0
16297,22,Male,Chicago,Silver,17.0,2178.133291756143,Clothing,2023-10-29,Artist,8,1
16298,23,Female,New York,Bronze,19.0,171.43254947549548,Electronics,2023-06-15,Doctor,5,0
16299,38,Male,Chicago,Silver,13.0,10.038617468203666,Electronics,2023-03-31,Salesperson,7,1
16300,22,Female,San Francisco,Gold,,502.22474780507866,Electronics,2023-02-20,Teacher,8,0
16301,36,Male,New York,Bronze,19.0,995.1133266312967,Electronics,2023-05-16,Salesperson,3,0
16302,46,Male,Chicago,Gold,16.0,154.47669749626948,Clothing,2023-08-14,Doctor,3,0
16303,58,Male,San Francisco,Bronze,25.0,149.25225735137292,Electronics,2023-11-03,Salesperson,4,1
16304,46,Male,New York,Silver,20.0,68.30967234115677,Home Goods,2023-04-21,Manager,4,1
16305,19,Female,San Francisco,Silver,20.0,592.4321019201421,Home Goods,2023-04-14,Salesperson,5,0
16306,20,Male,San Francisco,Silver,14.0,21.00547871555384,Clothing,2023-11-07,Salesperson,3,0
16307,47,Male,Miami,Bronze,16.0,158.84506601087992,Home Goods,2023-03-20,Artist,5,0
16308,65,Female,Los Angeles,Gold,16.0,151.00314488857143,Home Goods,2023-12-13,Teacher,6,0
16309,60,Male,San Francisco,Platinum,22.0,662.3363482035815,Electronics,2023-05-16,Engineer,5,0
16310,18,Female,San Francisco,Platinum,22.0,73.74487470468372,Home Goods,2023-11-01,Teacher,5,0
16311,25,Female,Los Angeles,Bronze,23.0,482.9290881796406,Clothing,2023-12-02,Manager,8,0
16312,67,Female,New York,Silver,23.0,431.49794579541407,Home Goods,2023-07-21,Teacher,4,1
16313,23,Female,Los Angeles,Bronze,19.0,194.1092158328798,Clothing,2023-07-02,Teacher,6,0
16314,45,Male,Miami,Silver,22.0,87.65757866146052,Electronics,2023-02-19,Teacher,3,0
16315,20,Female,Chicago,Silver,20.0,1484.3808988466237,Clothing,2023-09-05,Manager,5,0
16316,18,Female,Los Angeles,Silver,19.0,63.09579162563496,Electronics,2023-06-17,Manager,5,0
16317,22,Female,Los Angeles,Platinum,14.0,252.12361329021428,Clothing,2023-10-12,Manager,8,0
16318,29,Male,New York,Bronze,19.0,5.438547772378654,Electronics,2023-11-09,Engineer,3,0
16319,60,Female,San Francisco,Silver,21.0,254.18776342915282,Clothing,2023-04-08,Salesperson,9,1
16320,49,Female,San Francisco,Bronze,17.0,2527.01889626958,Electronics,2023-11-05,Artist,2,0
16321,46,Female,San Francisco,Bronze,25.0,18.098016366457184,Electronics,2023-10-17,Manager,5,1
16322,38,Female,Los Angeles,Bronze,24.0,869.3698467168327,Clothing,2023-01-25,Engineer,5,0
16323,58,Female,Chicago,Platinum,16.0,490.92710968352804,Electronics,2023-09-17,Doctor,10,0
16324,23,Female,Los Angeles,Silver,25.0,26.018183929641555,Home Goods,2023-06-09,Teacher,5,0
16325,54,Male,Los Angeles,Silver,17.0,37.38195494639043,Electronics,2023-12-21,Engineer,2,1
16326,21,Male,Los Angeles,Bronze,25.0,339.4361588123678,Clothing,2023-02-16,Doctor,4,1
16327,41,Female,San Francisco,Bronze,16.0,441.7569651173615,Clothing,2023-07-26,Engineer,7,0
16328,47,Male,Los Angeles,Silver,19.0,17.93871431317646,Home Goods,2023-10-27,Artist,8,0
16329,47,Male,Chicago,Bronze,24.0,216.15359623904385,Electronics,2023-10-27,Manager,2,0
16330,52,Male,Miami,Gold,22.0,987.7504025326052,Clothing,2023-06-14,Artist,1,0
16331,41,Male,Miami,Platinum,25.0,27.90795738745321,Electronics,2023-08-05,Doctor,3,0
16332,56,Female,Chicago,Gold,21.0,698.5123166470693,Electronics,2023-05-15,Teacher,5,0
16333,69,Female,San Francisco,Silver,19.0,114.06767335306591,Electronics,2023-04-23,Doctor,4,0
16334,61,Male,Los Angeles,Platinum,16.0,1775.582984157556,Electronics,2023-07-29,Manager,1,1
16335,50,Female,Miami,Platinum,19.0,416.6114848475928,Electronics,2023-04-02,Engineer,7,1
16336,25,Male,New York,Gold,21.0,401.2738728005027,Clothing,2023-07-31,Salesperson,5,1
16337,34,Male,Los Angeles,Gold,23.0,1311.4711275244745,Electronics,2023-11-06,Salesperson,3,0
16338,58,Female,Miami,Bronze,22.0,39.28710736261983,Clothing,2023-11-17,Teacher,8,0
16339,43,Male,Miami,Gold,17.0,7.096763896365587,Clothing,2023-03-01,Salesperson,6,0
16340,64,Female,Miami,Platinum,24.0,777.3584470101218,Clothing,2024-01-01,Manager,6,0
16341,67,Male,New York,Bronze,19.0,13.084285187739622,Home Goods,2023-05-19,Salesperson,6,1
16342,66,Male,San Francisco,Gold,12.0,482.7073476934541,Home Goods,2023-06-28,Manager,8,0
16343,32,Male,Miami,Silver,22.0,79.8253522093164,Clothing,2023-03-26,Teacher,7,1
16344,22,Female,New York,Bronze,30.0,347.21257249114615,Clothing,2023-11-06,Engineer,6,0
16345,22,Male,San Francisco,Silver,14.0,1350.134767493382,Electronics,2023-10-23,Teacher,7,1
16346,45,Female,New York,Gold,9.0,6.696116215300825,Clothing,2023-03-24,Teacher,4,0
16347,62,Female,Los Angeles,Platinum,15.0,135.9324495758136,Home Goods,2023-09-22,Artist,4,1
16348,22,Male,New York,Bronze,23.0,572.6247327779289,Clothing,2023-08-08,Artist,7,1
16349,24,Female,San Francisco,Bronze,19.0,188.82932341584876,Home Goods,2023-07-15,Salesperson,3,1
16350,60,Male,New York,Silver,17.0,459.652944726653,Clothing,2023-05-30,Engineer,3,1
16351,42,Male,Miami,Bronze,22.0,1060.4213627771119,Clothing,2023-02-20,Engineer,8,0
16352,65,Female,New York,Bronze,20.0,25.209556577722967,Clothing,2023-10-04,Artist,6,0
16353,66,Male,Los Angeles,Silver,24.0,458.7119521315516,Electronics,2023-08-18,Artist,5,0
16354,49,Male,San Francisco,Bronze,23.0,278.0261324540837,Clothing,2023-12-17,Manager,3,0
16355,42,Male,San Francisco,Bronze,25.0,401.94332574123473,Home Goods,2023-03-09,Artist,11,1
16356,38,Male,San Francisco,Bronze,,326.128429009759,Home Goods,2023-06-03,Engineer,5,0
16357,65,Male,Chicago,Bronze,16.0,328.9212055299048,Electronics,2023-10-09,Manager,5,0
16358,63,Female,Los Angeles,Silver,24.0,1720.2696311282914,Home Goods,2023-11-18,Manager,1,0
16359,56,Male,New York,Gold,18.0,447.9721841331853,Electronics,2023-11-29,Artist,7,1
16360,22,Male,Miami,Silver,26.0,689.2463374891141,Home Goods,2023-04-13,Manager,7,0
16361,56,Male,Miami,Gold,23.0,570.3703537047521,Home Goods,2023-08-02,Salesperson,3,1
16362,58,Male,San Francisco,Silver,21.0,332.543611994521,Electronics,2023-04-03,Artist,8,0
16363,47,Female,Chicago,Bronze,26.0,1979.8843897881636,Electronics,2023-05-02,Teacher,4,0
16364,54,Male,New York,Gold,24.0,22.904825457402648,Electronics,2023-06-23,Artist,6,1
16365,21,Male,Miami,Platinum,12.0,383.9905884370891,Home Goods,2023-05-14,Engineer,4,0
16366,20,Male,San Francisco,Platinum,21.0,7.808675708282826,Electronics,2023-02-15,Engineer,9,0
16367,19,Male,New York,Gold,19.0,662.6436884151452,Home Goods,2023-03-06,Doctor,4,0
16368,68,Male,Miami,Platinum,12.0,2905.0205593322107,Clothing,2023-04-04,Artist,1,1
16369,32,Male,Chicago,Bronze,13.0,539.7861680502785,Electronics,2023-10-05,Artist,6,0
16370,56,Male,New York,Silver,22.0,505.8074895236022,Home Goods,2023-04-03,Salesperson,5,1
16371,47,Male,San Francisco,Bronze,32.0,122.787894420371,Electronics,2023-04-09,Doctor,1,0
16372,55,Female,Miami,Platinum,25.0,478.49799730713966,Home Goods,2023-04-09,Artist,5,1
16373,55,Female,Los Angeles,Bronze,26.0,981.8589410035447,Electronics,2023-01-19,Artist,2,0
16374,42,Female,Miami,Bronze,15.0,41.167826786954464,Clothing,2023-04-06,Engineer,9,0
16375,41,Female,Miami,Silver,10.0,1403.936236264647,Electronics,2023-01-21,Engineer,4,0
16376,42,Male,New York,Silver,24.0,200.96405458600813,Home Goods,2023-09-22,Salesperson,3,0
16377,58,Male,Chicago,Silver,17.0,197.47665770879487,Home Goods,2023-03-16,Doctor,4,1
16378,22,Female,New York,Bronze,16.0,93.80917864153587,Clothing,2023-03-08,Manager,1,0
16379,32,Female,Chicago,Bronze,20.0,1501.6186606114745,Home Goods,2023-08-17,Salesperson,8,1
16380,18,Male,San Francisco,Silver,24.0,85.05543947101688,Electronics,2023-11-21,Engineer,6,1
16381,45,Female,Chicago,Silver,18.0,2794.740465240024,Home Goods,2023-10-05,Teacher,5,1
16382,20,Female,Miami,Silver,24.0,430.37299584237866,Electronics,2023-01-10,Doctor,9,0
16383,60,Male,Chicago,Bronze,20.0,55.18262884377341,Electronics,2023-06-23,Manager,4,0
16384,45,Male,Chicago,Bronze,25.0,64.82680971922728,Clothing,2023-01-11,Artist,3,0
16385,33,Male,Miami,Bronze,16.0,515.830887264347,Home Goods,2023-03-06,Engineer,5,0
16386,41,Female,Chicago,Silver,32.0,658.1325742798001,Clothing,2023-11-18,Doctor,6,0
16387,37,Female,Chicago,Silver,18.0,349.3010669940197,Clothing,2023-02-12,Doctor,6,1
16388,21,Female,Miami,Bronze,20.0,,Home Goods,2023-04-15,Salesperson,6,0
16389,59,Female,Miami,Gold,17.0,1279.5009610736756,Home Goods,2023-08-04,Teacher,6,0
16390,42,Male,San Francisco,Platinum,20.0,595.8259306363057,Electronics,2023-05-11,Salesperson,1,0
16391,59,Female,New York,Gold,14.0,679.5498692339119,Home Goods,2023-05-18,Salesperson,5,0
16392,36,Female,Los Angeles,Silver,28.0,560.635034429888,Electronics,2023-12-29,Teacher,3,0
16393,56,Female,San Francisco,Gold,12.0,896.9712589854729,Electronics,2023-04-20,Doctor,5,1
16394,62,Male,New York,Bronze,20.0,134.09136886308852,Clothing,2023-07-28,Doctor,5,0
16395,29,Male,Chicago,Bronze,21.0,1441.0820280893115,Clothing,2023-04-21,Teacher,4,0
16396,18,Female,San Francisco,Gold,15.0,17.27652628583399,Electronics,2023-11-08,Manager,5,1
16397,67,Female,New York,Bronze,20.0,1521.1021790174707,Electronics,2023-01-14,Teacher,6,0
16398,63,Female,New York,Bronze,15.0,605.9164151577884,Home Goods,2023-05-21,Engineer,8,1
16399,67,Male,Los Angeles,Silver,18.0,138.04808035127311,Electronics,2023-07-29,Manager,8,1
16400,50,Female,Chicago,Silver,14.0,,Electronics,2023-01-25,Teacher,5,0
16401,48,Female,San Francisco,Silver,21.0,43.17498734988912,Clothing,2023-04-13,Engineer,2,0
16402,23,Male,New York,Bronze,15.0,6.3231625246942,Clothing,2023-10-16,Manager,5,0
16403,68,Female,Miami,Gold,20.0,47.69269086099534,Electronics,2023-07-04,Doctor,8,1
16404,18,Female,New York,Silver,22.0,1074.4250295608847,Electronics,2023-08-12,Salesperson,3,0
16405,45,Male,Los Angeles,Gold,22.0,659.9991520753831,Home Goods,2023-02-15,Doctor,4,1
16406,69,Male,Chicago,Silver,28.0,1060.6746369378486,Clothing,2023-10-22,Doctor,5,0
16407,60,Male,San Francisco,Bronze,22.0,1327.1080766675414,Home Goods,2023-08-29,Doctor,7,0
16408,64,Male,San Francisco,Bronze,18.0,327.63811027324186,Home Goods,2023-11-25,Salesperson,7,0
16409,61,Female,Los Angeles,Gold,19.0,258.266008169441,Clothing,2023-04-10,Salesperson,4,1
16410,48,Female,San Francisco,Silver,24.0,215.89663919419633,Clothing,2023-02-25,Teacher,3,0
16411,30,Female,New York,Silver,17.0,394.6839519637149,Clothing,2023-06-25,Engineer,9,0
16412,56,Female,San Francisco,Bronze,21.0,793.660088836896,Electronics,2023-09-09,Doctor,5,0
16413,64,Male,Los Angeles,Bronze,22.0,41.59715252980242,Electronics,2023-11-30,Engineer,12,0
16414,49,Male,Los Angeles,Silver,18.0,634.3742482996448,Home Goods,2023-05-31,Manager,3,0
16415,68,Male,San Francisco,Silver,19.0,488.1195887152824,Electronics,2023-12-06,Manager,6,0
16416,55,Female,San Francisco,Bronze,14.0,165.9386446222038,Electronics,2023-01-17,Manager,6,1
16417,57,Female,Chicago,Bronze,16.0,714.8010278609962,Electronics,2023-04-15,Teacher,3,0
16418,62,Female,Chicago,Bronze,31.0,349.8733292402609,Clothing,2023-11-13,Engineer,3,1
16419,69,Male,Miami,Bronze,18.0,203.7172785275698,Home Goods,2023-09-13,Teacher,5,1
16420,48,Female,Miami,Silver,19.0,715.7227295654666,Home Goods,2024-01-02,Artist,6,0
16421,67,Female,New York,Gold,27.0,35.57786253627581,Home Goods,2023-07-18,Artist,8,1
16422,18,Female,New York,Bronze,23.0,628.4336607002546,Electronics,2023-05-06,Engineer,4,0
16423,67,Female,Miami,Platinum,19.0,415.37689480251737,Electronics,2023-05-01,Teacher,6,0
16424,18,Female,Miami,Gold,24.0,54.49129301732701,Clothing,2023-06-03,Teacher,2,0
16425,55,Male,Los Angeles,Gold,24.0,176.61570115982963,Clothing,2023-12-26,Salesperson,10,1
16426,67,Female,Miami,Bronze,29.0,658.8442650308554,Clothing,2023-07-07,Doctor,3,0
16427,61,Female,Miami,Silver,24.0,203.1475848105238,Electronics,2023-11-20,Artist,4,1
16428,44,Female,Chicago,Silver,20.0,1206.8812311315596,Clothing,2023-12-24,Manager,7,0
16429,54,Female,San Francisco,Bronze,19.0,156.390513776084,Clothing,2023-10-05,Manager,3,0
16430,59,Female,Miami,Silver,29.0,287.0696098900902,Clothing,2023-03-28,Doctor,6,0
16431,18,Female,San Francisco,Gold,22.0,138.5147339852549,Clothing,2023-10-21,Salesperson,8,0
16432,65,Male,Chicago,Bronze,19.0,22.866552070791343,Electronics,2023-11-04,Artist,4,0
16433,54,Male,Los Angeles,Gold,28.0,344.4162577284867,Clothing,2023-09-18,Artist,7,1
16434,41,Female,Los Angeles,Gold,20.0,257.2819065618602,Electronics,2023-11-13,Manager,4,0
16435,59,Male,Miami,Bronze,17.0,1957.1554140860578,Home Goods,2023-02-20,Teacher,2,1
16436,53,Female,New York,Gold,20.0,319.01978478527724,Home Goods,2023-07-07,Manager,3,0
16437,44,Female,New York,Bronze,15.0,543.9891113716794,Home Goods,2023-07-28,Manager,3,1
16438,36,Female,New York,Silver,21.0,343.7321795653779,Home Goods,2023-11-07,Salesperson,5,0
16439,39,Female,Los Angeles,Bronze,26.0,806.9365408332801,Home Goods,2023-04-01,Doctor,5,1
16440,64,Female,San Francisco,Bronze,20.0,265.5033719385919,Clothing,2023-01-12,Engineer,11,1
16441,23,Male,Los Angeles,Silver,19.0,64.04822578926645,Electronics,2023-02-08,Doctor,8,1
16442,53,Female,New York,Bronze,13.0,676.3133646228807,Clothing,2023-07-16,Doctor,8,0
16443,38,Male,San Francisco,Bronze,17.0,440.34031250598946,Clothing,2023-04-23,Engineer,2,0
16444,39,Female,Chicago,Bronze,18.0,291.4601914713305,Clothing,2023-12-15,Salesperson,3,1
16445,38,Female,Miami,Silver,21.0,132.0214987919675,Home Goods,2023-05-04,Engineer,6,0
16446,62,Female,San Francisco,Silver,21.0,53.59501101484933,Home Goods,2023-06-22,Doctor,6,0
16447,69,Male,New York,Gold,17.0,335.17734143470386,Clothing,2023-12-29,Engineer,8,0
16448,58,Female,Los Angeles,Platinum,16.0,765.5569686270651,Clothing,2023-12-01,Doctor,7,0
16449,32,Female,San Francisco,Platinum,20.0,274.61539001779516,Clothing,2023-01-25,Manager,16,1
16450,23,Male,New York,Gold,19.0,480.58855434680254,Clothing,2023-05-03,Salesperson,7,1
16451,58,Female,New York,Silver,23.0,2294.4224826415684,Electronics,2024-01-02,Engineer,4,0
16452,36,Female,San Francisco,Silver,21.0,2653.828100896242,Electronics,2023-05-17,Doctor,2,0
16453,52,Female,Miami,Bronze,25.0,93.57089477611679,Home Goods,2023-01-28,Doctor,8,0
16454,42,Female,San Francisco,Silver,19.0,124.26414883157713,Clothing,2023-08-18,,3,0
